measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,1,Global,1,Male,30,80-84,493,Ischemic heart disease,85,Air pollution,1,Number,2019,106466.17669041525,134293.67578861926,80632.36371268902
1,Deaths,1,Global,2,Female,30,80-84,493,Ischemic heart disease,85,Air pollution,1,Number,2019,112972.82127483687,143534.14134802338,83804.12733601012
1,Deaths,1,Global,1,Male,31,85-89,493,Ischemic heart disease,85,Air pollution,1,Number,2019,65859.19353469915,82896.38563306331,49165.306517186014
1,Deaths,1,Global,2,Female,31,85-89,493,Ischemic heart disease,85,Air pollution,1,Number,2019,79480.03050287986,104500.43315059434,57272.60538599835
1,Deaths,1,Global,1,Male,32,90-94,493,Ischemic heart disease,85,Air pollution,1,Number,2019,21048.916672676893,27923.161625420875,14856.447941387813
1,Deaths,1,Global,2,Female,32,90-94,493,Ischemic heart disease,85,Air pollution,1,Number,2019,39261.94362785009,52738.6620221964,27174.11790347789
1,Deaths,1,Global,1,Male,235,95+ years,493,Ischemic heart disease,85,Air pollution,1,Number,2019,4494.290830111185,6229.308207167587,3004.7936550296113
1,Deaths,1,Global,2,Female,235,95+ years,493,Ischemic heart disease,85,Air pollution,1,Number,2019,12422.936037828937,17275.9976592586,8082.937895795277
1,Deaths,1,Global,1,Male,1,<5 years,493,Ischemic heart disease,89,Other environmental risks,1,Number,2019,0.0,0.0,0.0
1,Deaths,1,Global,2,Female,1,<5 years,493,Ischemic heart disease,89,Other environmental risks,1,Number,2019,0.0,0.0,0.0
1,Deaths,1,Global,1,Male,10,25-29 years,493,Ischemic heart disease,89,Other environmental risks,1,Number,2019,349.40364402127284,1079.1323399629484,21.596300744445234
1,Deaths,1,Global,2,Female,10,25-29 years,493,Ischemic heart disease,89,Other environmental risks,1,Number,2019,132.32075070802216,445.13838052123685,4.945201157445016
1,Deaths,1,Global,1,Male,11,30-34 years,493,Ischemic heart disease,89,Other environmental risks,1,Number,2019,1047.7564634706994,2576.539043007507,160.93093720234108
1,Deaths,1,Global,2,Female,11,30-34 years,493,Ischemic heart disease,89,Other environmental risks,1,Number,2019,316.8485447164665,864.1613262670699,36.978953306673624
1,Deaths,1,Global,1,Male,12,35-39 years,493,Ischemic heart disease,89,Other environmental risks,1,Number,2019,2162.1881179207166,4243.550749206714,638.4782152197461
1,Deaths,1,Global,2,Female,12,35-39 years,493,Ischemic heart disease,89,Other environmental risks,1,Number,2019,600.2810499895838,1318.7137061012645,133.91098054928636
1,Deaths,1,Global,1,Male,13,40-44 years,493,Ischemic heart disease,89,Other environmental risks,1,Number,2019,4157.138003597776,7404.483404779943,1634.4477989952256
1,Deaths,1,Global,2,Female,13,40-44 years,493,Ischemic heart disease,89,Other environmental risks,1,Number,2019,1286.4769043298752,2493.6117247079483,416.13146112808994
1,Deaths,1,Global,1,Male,14,45-49 years,493,Ischemic heart disease,89,Other environmental risks,1,Number,2019,8481.897751882056,13839.681355218012,4123.467592896529
1,Deaths,1,Global,2,Female,14,45-49 years,493,Ischemic heart disease,89,Other environmental risks,1,Number,2019,2500.1834466607065,4429.363779869881,1032.0844040516683
1,Deaths,1,Global,1,Male,15,50-54 years,493,Ischemic heart disease,89,Other environmental risks,1,Number,2019,14880.575693590852,22557.74232881445,8172.580034298142
1,Deaths,1,Global,2,Female,15,50-54 years,493,Ischemic heart disease,89,Other environmental risks,1,Number,2019,4962.4412841779595,8101.006715951582,2428.3558015454096
1,Deaths,1,Global,1,Male,16,55-59 years,493,Ischemic heart disease,89,Other environmental risks,1,Number,2019,21646.082908413286,31535.62476934778,12882.404328259188
1,Deaths,1,Global,2,Female,16,55-59 years,493,Ischemic heart disease,89,Other environmental risks,1,Number,2019,7390.123434418983,11336.520300424709,3882.574765300458
1,Deaths,1,Global,1,Male,17,60-64 years,493,Ischemic heart disease,89,Other environmental risks,1,Number,2019,27709.635954649668,39290.122328623875,17106.24015495036
1,Deaths,1,Global,2,Female,17,60-64 years,493,Ischemic heart disease,89,Other environmental risks,1,Number,2019,11233.388727798187,17004.87965754775,6293.046595664463
1,Deaths,1,Global,1,Male,18,65-69 years,493,Ischemic heart disease,89,Other environmental risks,1,Number,2019,33268.88785511253,47525.73945330364,20541.579863869505
1,Deaths,1,Global,2,Female,18,65-69 years,493,Ischemic heart disease,89,Other environmental risks,1,Number,2019,15542.592651284935,23649.540419195197,8615.367641209907
1,Deaths,1,Global,1,Male,19,70-74 years,493,Ischemic heart disease,89,Other environmental risks,1,Number,2019,36264.12618953731,51178.679592235036,22632.217384853724
1,Deaths,1,Global,2,Female,19,70-74 years,493,Ischemic heart disease,89,Other environmental risks,1,Number,2019,18743.919458540156,28621.790213162632,10561.845673492737
1,Deaths,1,Global,1,Male,20,75-79 years,493,Ischemic heart disease,89,Other environmental risks,1,Number,2019,36310.26590467056,52390.602424574856,23506.65279535211
1,Deaths,1,Global,2,Female,20,75-79 years,493,Ischemic heart disease,89,Other environmental risks,1,Number,2019,21632.969274745305,33699.90134413382,12382.361331336384
1,Deaths,1,Global,1,Male,30,80-84,493,Ischemic heart disease,89,Other environmental risks,1,Number,2019,35325.684648007526,57975.121352747934,17890.991379709518
1,Deaths,1,Global,2,Female,30,80-84,493,Ischemic heart disease,89,Other environmental risks,1,Number,2019,24201.85251442479,42775.762005814635,11289.070700170834
1,Deaths,1,Global,1,Male,31,85-89,493,Ischemic heart disease,89,Other environmental risks,1,Number,2019,27209.1403125,43621.651411114624,14002.35308722558
1,Deaths,1,Global,2,Female,31,85-89,493,Ischemic heart disease,89,Other environmental risks,1,Number,2019,20515.463663149076,36917.90349191332,9292.60854069222
1,Deaths,1,Global,1,Male,32,90-94,493,Ischemic heart disease,89,Other environmental risks,1,Number,2019,11748.10754782971,19664.147888012638,5986.591753922565
1,Deaths,1,Global,2,Female,32,90-94,493,Ischemic heart disease,89,Other environmental risks,1,Number,2019,13279.861186702414,24378.462939686273,5797.259039417347
1,Deaths,1,Global,1,Male,235,95+ years,493,Ischemic heart disease,89,Other environmental risks,1,Number,2019,3812.137601005907,6485.3017206624545,1878.0885902986192
1,Deaths,1,Global,2,Female,235,95+ years,493,Ischemic heart disease,89,Other environmental risks,1,Number,2019,6328.688887960267,11721.206690094808,2504.4602981090748
1,Deaths,1,Global,1,Male,1,<5 years,493,Ischemic heart disease,98,Tobacco,1,Number,2019,0.0,0.0,0.0
1,Deaths,1,Global,2,Female,1,<5 years,493,Ischemic heart disease,98,Tobacco,1,Number,2019,0.0,0.0,0.0
1,Deaths,1,Global,1,Male,10,25-29 years,493,Ischemic heart disease,98,Tobacco,1,Number,2019,2036.2658377169284,3263.848268704448,1091.8839915896278
1,Deaths,1,Global,2,Female,10,25-29 years,493,Ischemic heart disease,98,Tobacco,1,Number,2019,1465.3594333478754,2265.166723791975,845.8985522735816
1,Deaths,1,Global,1,Male,11,30-34 years,493,Ischemic heart disease,98,Tobacco,1,Number,2019,16288.552884728097,18684.786603348897,14085.258383919807
1,Deaths,1,Global,2,Female,11,30-34 years,493,Ischemic heart disease,98,Tobacco,1,Number,2019,3678.8648951276477,4928.930139531744,2625.3951006744483
1,Deaths,1,Global,1,Male,12,35-39 years,493,Ischemic heart disease,98,Tobacco,1,Number,2019,29680.715716734972,33694.997991818185,26320.324310655153
1,Deaths,1,Global,2,Female,12,35-39 years,493,Ischemic heart disease,98,Tobacco,1,Number,2019,5987.506282732351,7780.301567193073,4531.727284448231
1,Deaths,1,Global,1,Male,13,40-44 years,493,Ischemic heart disease,98,Tobacco,1,Number,2019,52010.98163513293,58312.61148523939,46421.053354210075
1,Deaths,1,Global,2,Female,13,40-44 years,493,Ischemic heart disease,98,Tobacco,1,Number,2019,10330.034414089594,13334.2805415534,7599.288148421412
1,Deaths,1,Global,1,Male,14,45-49 years,493,Ischemic heart disease,98,Tobacco,1,Number,2019,87542.78933009958,98624.46938359762,77595.45867231011
1,Deaths,1,Global,2,Female,14,45-49 years,493,Ischemic heart disease,98,Tobacco,1,Number,2019,16995.33685501157,21544.76760170885,13463.976503244832
1,Deaths,1,Global,1,Male,15,50-54 years,493,Ischemic heart disease,98,Tobacco,1,Number,2019,140329.5399286737,155781.32972402783,125682.00750168343
1,Deaths,1,Global,2,Female,15,50-54 years,493,Ischemic heart disease,98,Tobacco,1,Number,2019,29022.753263959647,35386.706398903865,23412.676036400917
1,Deaths,1,Global,1,Male,16,55-59 years,493,Ischemic heart disease,98,Tobacco,1,Number,2019,168060.6286517984,186189.01198480933,151734.24266780564
1,Deaths,1,Global,2,Female,16,55-59 years,493,Ischemic heart disease,98,Tobacco,1,Number,2019,37911.314545277346,46093.42116447123,30911.167657516948
1,Deaths,1,Global,1,Male,17,60-64 years,493,Ischemic heart disease,98,Tobacco,1,Number,2019,215939.57200886452,238393.71442009168,194776.06464476258
1,Deaths,1,Global,2,Female,17,60-64 years,493,Ischemic heart disease,98,Tobacco,1,Number,2019,57995.05580936519,68627.85282542631,48264.884546866844
1,Deaths,1,Global,1,Male,18,65-69 years,493,Ischemic heart disease,98,Tobacco,1,Number,2019,200244.40253771425,222657.1060383257,178204.08549103033
1,Deaths,1,Global,2,Female,18,65-69 years,493,Ischemic heart disease,98,Tobacco,1,Number,2019,63841.00502174641,76052.7074214957,53019.25811347121
1,Deaths,1,Global,1,Male,19,70-74 years,493,Ischemic heart disease,98,Tobacco,1,Number,2019,201670.42637566442,226834.73289266968,178813.5145511273
1,Deaths,1,Global,2,Female,19,70-74 years,493,Ischemic heart disease,98,Tobacco,1,Number,2019,72381.30761566084,87227.99358600481,59929.50269942229
1,Deaths,1,Global,1,Male,20,75-79 years,493,Ischemic heart disease,98,Tobacco,1,Number,2019,144971.8368306885,163875.17177015048,128241.47778864879
1,Deaths,1,Global,2,Female,20,75-79 years,493,Ischemic heart disease,98,Tobacco,1,Number,2019,63938.755511039555,77483.59298226312,52903.923149114096
1,Deaths,1,Global,1,Male,30,80-84,493,Ischemic heart disease,98,Tobacco,1,Number,2019,141255.93243523585,158651.01415922644,122732.52252070158
1,Deaths,1,Global,2,Female,30,80-84,493,Ischemic heart disease,98,Tobacco,1,Number,2019,73937.85702231005,90337.20576031807,58250.07055466606
1,Deaths,1,Global,1,Male,31,85-89,493,Ischemic heart disease,98,Tobacco,1,Number,2019,63942.079188433185,73746.01813775567,53754.82984631348
1,Deaths,1,Global,2,Female,31,85-89,493,Ischemic heart disease,98,Tobacco,1,Number,2019,42348.25211264881,53435.555708038446,31772.633174426166
1,Deaths,1,Global,1,Male,32,90-94,493,Ischemic heart disease,98,Tobacco,1,Number,2019,21434.747938174718,25433.891299949086,17471.33635184702
1,Deaths,1,Global,2,Female,32,90-94,493,Ischemic heart disease,98,Tobacco,1,Number,2019,23893.31885165134,30413.873214768806,17605.556560600784
1,Deaths,1,Global,1,Male,235,95+ years,493,Ischemic heart disease,98,Tobacco,1,Number,2019,2997.4305605563827,3865.5229205264245,2168.6980182172765
1,Deaths,1,Global,2,Female,235,95+ years,493,Ischemic heart disease,98,Tobacco,1,Number,2019,6112.394563633327,8154.630158096445,4154.925112437932
1,Deaths,1,Global,1,Male,1,<5 years,493,Ischemic heart disease,102,Alcohol use,1,Number,2019,0.0,0.0,0.0
1,Deaths,1,Global,2,Female,1,<5 years,493,Ischemic heart disease,102,Alcohol use,1,Number,2019,0.0,0.0,0.0
1,Deaths,1,Global,1,Male,8,15-19 years,493,Ischemic heart disease,102,Alcohol use,1,Number,2019,-62.49784341745304,-12.76024290739586,-112.52883524082056
1,Deaths,1,Global,2,Female,8,15-19 years,493,Ischemic heart disease,102,Alcohol use,1,Number,2019,-19.37314114645968,-3.952028449627175,-34.33345125619146
1,Deaths,1,Global,1,Male,9,20-24 years,493,Ischemic heart disease,102,Alcohol use,1,Number,2019,-176.45770593370932,66.93201590029051,-419.33017566761976
1,Deaths,1,Global,2,Female,9,20-24 years,493,Ischemic heart disease,102,Alcohol use,1,Number,2019,-38.30155526342602,0.30220849006291584,-75.95451810767825
1,Deaths,1,Global,1,Male,10,25-29 years,493,Ischemic heart disease,102,Alcohol use,1,Number,2019,-288.5448518868466,243.6656454008095,-825.978843692642
1,Deaths,1,Global,2,Female,10,25-29 years,493,Ischemic heart disease,102,Alcohol use,1,Number,2019,-57.76543567386246,3.513054266061344,-115.87705620043559
1,Deaths,1,Global,1,Male,11,30-34 years,493,Ischemic heart disease,102,Alcohol use,1,Number,2019,-578.243398751652,679.2376948174178,-1810.3319992251775
1,Deaths,1,Global,2,Female,11,30-34 years,493,Ischemic heart disease,102,Alcohol use,1,Number,2019,-117.54188634096019,12.75714437111862,-238.21340476991264
1,Deaths,1,Global,1,Male,12,35-39 years,493,Ischemic heart disease,102,Alcohol use,1,Number,2019,-852.7793848347063,1317.5918120313768,-3001.5575140987717
1,Deaths,1,Global,2,Female,12,35-39 years,493,Ischemic heart disease,102,Alcohol use,1,Number,2019,-201.2936838513079,17.261190283935733,-412.9184485344033
1,Deaths,1,Global,1,Male,13,40-44 years,493,Ischemic heart disease,102,Alcohol use,1,Number,2019,-1261.050759638733,2216.4056239641964,-4799.461535314665
1,Deaths,1,Global,2,Female,13,40-44 years,493,Ischemic heart disease,102,Alcohol use,1,Number,2019,-343.8204321438226,77.40463992061142,-750.3951164265777
1,Deaths,1,Global,1,Male,14,45-49 years,493,Ischemic heart disease,102,Alcohol use,1,Number,2019,-1907.4712721716978,3855.343795577542,-7849.059748722927
1,Deaths,1,Global,2,Female,14,45-49 years,493,Ischemic heart disease,102,Alcohol use,1,Number,2019,-592.5052348948333,149.34800156596498,-1259.954467684051
1,Deaths,1,Global,1,Male,15,50-54 years,493,Ischemic heart disease,102,Alcohol use,1,Number,2019,-2723.9701460430506,5962.490209631897,-11591.359158169082
1,Deaths,1,Global,2,Female,15,50-54 years,493,Ischemic heart disease,102,Alcohol use,1,Number,2019,-1007.1964948218804,250.1346123034424,-2152.430917677311
1,Deaths,1,Global,1,Male,16,55-59 years,493,Ischemic heart disease,102,Alcohol use,1,Number,2019,-3746.003452593968,8168.298844744658,-15668.809313105798
1,Deaths,1,Global,2,Female,16,55-59 years,493,Ischemic heart disease,102,Alcohol use,1,Number,2019,-1528.9842032726453,468.47481705238374,-3360.20024753362
1,Deaths,1,Global,1,Male,17,60-64 years,493,Ischemic heart disease,102,Alcohol use,1,Number,2019,-4923.073826131332,10383.381552910147,-19892.151979212544
1,Deaths,1,Global,2,Female,17,60-64 years,493,Ischemic heart disease,102,Alcohol use,1,Number,2019,-2382.398580922669,774.8631116291131,-5286.230867512215
1,Deaths,1,Global,1,Male,18,65-69 years,493,Ischemic heart disease,102,Alcohol use,1,Number,2019,-6186.190544981892,10455.860711966958,-22178.359069772283
1,Deaths,1,Global,2,Female,18,65-69 years,493,Ischemic heart disease,102,Alcohol use,1,Number,2019,-3519.454701357083,591.3041103725685,-7296.458302890811
1,Deaths,1,Global,1,Male,19,70-74 years,493,Ischemic heart disease,102,Alcohol use,1,Number,2019,-7148.014154323176,9413.674098439691,-24128.890896941823
1,Deaths,1,Global,2,Female,19,70-74 years,493,Ischemic heart disease,102,Alcohol use,1,Number,2019,-4253.448254475695,865.22210378835,-8818.161000215423
1,Deaths,1,Global,1,Male,20,75-79 years,493,Ischemic heart disease,102,Alcohol use,1,Number,2019,-9189.786437798628,6629.57699746647,-25129.713381699854
1,Deaths,1,Global,2,Female,20,75-79 years,493,Ischemic heart disease,102,Alcohol use,1,Number,2019,-5958.603076661871,-106.28340402046898,-11437.005301955887
1,Deaths,1,Global,1,Male,30,80-84,493,Ischemic heart disease,102,Alcohol use,1,Number,2019,-10491.930554908766,5271.900022779748,-26063.76727692757
1,Deaths,1,Global,2,Female,30,80-84,493,Ischemic heart disease,102,Alcohol use,1,Number,2019,-7169.834140023002,667.5571080250953,-14274.324487960545
1,Deaths,1,Global,1,Male,31,85-89,493,Ischemic heart disease,102,Alcohol use,1,Number,2019,-8279.261718842177,4414.447555787099,-21305.1303656891
1,Deaths,1,Global,2,Female,31,85-89,493,Ischemic heart disease,102,Alcohol use,1,Number,2019,-7366.859434594558,1241.6279032018244,-15316.671732246794
1,Deaths,1,Global,1,Male,32,90-94,493,Ischemic heart disease,102,Alcohol use,1,Number,2019,-4388.4859299249565,2005.5299640827636,-10674.86145979285
1,Deaths,1,Global,2,Female,32,90-94,493,Ischemic heart disease,102,Alcohol use,1,Number,2019,-6075.36994049918,1359.7419900062284,-12806.292015257544
1,Deaths,1,Global,1,Male,235,95+ years,493,Ischemic heart disease,102,Alcohol use,1,Number,2019,-1680.4544293316392,649.7366327528407,-4076.836873386443
1,Deaths,1,Global,2,Female,235,95+ years,493,Ischemic heart disease,102,Alcohol use,1,Number,2019,-3448.5602119858017,1137.6564227410904,-7679.015481244534
1,Deaths,1,Global,1,Male,1,<5 years,493,Ischemic heart disease,105,High fasting plasma glucose,1,Number,2019,0.0,0.0,0.0
1,Deaths,1,Global,2,Female,1,<5 years,493,Ischemic heart disease,105,High fasting plasma glucose,1,Number,2019,0.0,0.0,0.0
1,Deaths,1,Global,1,Male,10,25-29 years,493,Ischemic heart disease,105,High fasting plasma glucose,1,Number,2019,2485.464559586057,5586.617679633862,721.2385475179151
1,Deaths,1,Global,2,Female,10,25-29 years,493,Ischemic heart disease,105,High fasting plasma glucose,1,Number,2019,1046.8571270834827,2317.276325245261,278.91662311843675
1,Deaths,1,Global,1,Male,11,30-34 years,493,Ischemic heart disease,105,High fasting plasma glucose,1,Number,2019,5446.200270534196,10922.316331220523,2046.8671775975279
1,Deaths,1,Global,2,Female,11,30-34 years,493,Ischemic heart disease,105,High fasting plasma glucose,1,Number,2019,1895.4861686563474,3730.2061673450735,690.9263883670077
1,Deaths,1,Global,1,Male,12,35-39 years,493,Ischemic heart disease,105,High fasting plasma glucose,1,Number,2019,8545.427071636836,14720.514668685706,3818.2135077443204
1,Deaths,1,Global,2,Female,12,35-39 years,493,Ischemic heart disease,105,High fasting plasma glucose,1,Number,2019,2809.7562626212202,4897.545086494861,1262.201990616464
1,Deaths,1,Global,1,Male,13,40-44 years,493,Ischemic heart disease,105,High fasting plasma glucose,1,Number,2019,14097.253727986234,25034.793020834677,5442.10289800963
1,Deaths,1,Global,2,Female,13,40-44 years,493,Ischemic heart disease,105,High fasting plasma glucose,1,Number,2019,4806.338915360107,8495.43076216864,1877.7961357436513
1,Deaths,1,Global,1,Male,14,45-49 years,493,Ischemic heart disease,105,High fasting plasma glucose,1,Number,2019,29034.28642673206,48229.445638233985,13843.805975679388
1,Deaths,1,Global,2,Female,14,45-49 years,493,Ischemic heart disease,105,High fasting plasma glucose,1,Number,2019,9653.209413220979,15643.128133719225,4585.227264377886
1,Deaths,1,Global,1,Male,15,50-54 years,493,Ischemic heart disease,105,High fasting plasma glucose,1,Number,2019,54135.62344502583,83495.75522961083,29595.50148932991
1,Deaths,1,Global,2,Female,15,50-54 years,493,Ischemic heart disease,105,High fasting plasma glucose,1,Number,2019,19821.445227928467,30027.986406721073,11030.99138280207
1,Deaths,1,Global,1,Male,16,55-59 years,493,Ischemic heart disease,105,High fasting plasma glucose,1,Number,2019,93544.23649198559,141145.82317479714,54522.63802388839
1,Deaths,1,Global,2,Female,16,55-59 years,493,Ischemic heart disease,105,High fasting plasma glucose,1,Number,2019,36625.977643193626,54996.154829720064,21071.89522731932
1,Deaths,1,Global,1,Male,17,60-64 years,493,Ischemic heart disease,105,High fasting plasma glucose,1,Number,2019,132399.92072533403,203449.6657424469,71777.97317682696
1,Deaths,1,Global,2,Female,17,60-64 years,493,Ischemic heart disease,105,High fasting plasma glucose,1,Number,2019,63802.787191753465,98491.04025513006,34200.39520137352
1,Deaths,1,Global,1,Male,18,65-69 years,493,Ischemic heart disease,105,High fasting plasma glucose,1,Number,2019,159595.40838913617,281005.22634115187,68548.63403408462
1,Deaths,1,Global,2,Female,18,65-69 years,493,Ischemic heart disease,105,High fasting plasma glucose,1,Number,2019,92615.802582047,160180.05837784105,39129.758478390715
1,Deaths,1,Global,1,Male,19,70-74 years,493,Ischemic heart disease,105,High fasting plasma glucose,1,Number,2019,178829.56757162002,320997.8418779765,75310.00947593426
1,Deaths,1,Global,2,Female,19,70-74 years,493,Ischemic heart disease,105,High fasting plasma glucose,1,Number,2019,119309.50747535742,207877.85366717735,51079.336240011835
1,Deaths,1,Global,1,Male,20,75-79 years,493,Ischemic heart disease,105,High fasting plasma glucose,1,Number,2019,185988.994894333,313905.48345745105,96183.30535720376
1,Deaths,1,Global,2,Female,20,75-79 years,493,Ischemic heart disease,105,High fasting plasma glucose,1,Number,2019,151652.6536837908,253925.85941499975,76570.04681008171
1,Deaths,1,Global,1,Male,30,80-84,493,Ischemic heart disease,105,High fasting plasma glucose,1,Number,2019,197057.3994070683,387098.0765996346,72431.02044326245
1,Deaths,1,Global,2,Female,30,80-84,493,Ischemic heart disease,105,High fasting plasma glucose,1,Number,2019,198361.68292360214,391715.1199599233,73819.00198516688
1,Deaths,1,Global,1,Male,31,85-89,493,Ischemic heart disease,105,High fasting plasma glucose,1,Number,2019,147051.07377106152,292062.32652021677,55339.071056774315
1,Deaths,1,Global,2,Female,31,85-89,493,Ischemic heart disease,105,High fasting plasma glucose,1,Number,2019,176156.46613852584,351084.5398731412,66812.15311453867
1,Deaths,1,Global,1,Male,32,90-94,493,Ischemic heart disease,105,High fasting plasma glucose,1,Number,2019,70465.87382875272,140078.44564865628,26322.579155173782
1,Deaths,1,Global,2,Female,32,90-94,493,Ischemic heart disease,105,High fasting plasma glucose,1,Number,2019,117462.15239348993,234515.0553493194,45241.02558345362
1,Deaths,1,Global,1,Male,235,95+ years,493,Ischemic heart disease,105,High fasting plasma glucose,1,Number,2019,24166.75281834732,48982.82227883366,8896.59969719854
1,Deaths,1,Global,2,Female,235,95+ years,493,Ischemic heart disease,105,High fasting plasma glucose,1,Number,2019,54558.07754843654,109283.38598439966,20953.11100312548
1,Deaths,1,Global,1,Male,1,<5 years,493,Ischemic heart disease,107,High systolic blood pressure,1,Number,2019,0.0,0.0,0.0
1,Deaths,1,Global,2,Female,1,<5 years,493,Ischemic heart disease,107,High systolic blood pressure,1,Number,2019,0.0,0.0,0.0
1,Deaths,1,Global,1,Male,10,25-29 years,493,Ischemic heart disease,107,High systolic blood pressure,1,Number,2019,11557.257821579287,15928.272257072069,6921.66794301175
1,Deaths,1,Global,2,Female,10,25-29 years,493,Ischemic heart disease,107,High systolic blood pressure,1,Number,2019,3498.672437698303,5337.037970528157,1902.0718927144803
1,Deaths,1,Global,1,Male,11,30-34 years,493,Ischemic heart disease,107,High systolic blood pressure,1,Number,2019,24423.339672668368,32176.860571669637,16572.162200516846
1,Deaths,1,Global,2,Female,11,30-34 years,493,Ischemic heart disease,107,High systolic blood pressure,1,Number,2019,6791.351737342063,9697.326899186794,4254.562450243487
1,Deaths,1,Global,1,Male,12,35-39 years,493,Ischemic heart disease,107,High systolic blood pressure,1,Number,2019,38350.04521880848,49023.17659000047,28526.636241820648
1,Deaths,1,Global,2,Female,12,35-39 years,493,Ischemic heart disease,107,High systolic blood pressure,1,Number,2019,11169.398873187856,14742.6886801288,8059.497661843064
1,Deaths,1,Global,1,Male,13,40-44 years,493,Ischemic heart disease,107,High systolic blood pressure,1,Number,2019,61010.933183655114,76940.05257370522,45558.32922967097
1,Deaths,1,Global,2,Female,13,40-44 years,493,Ischemic heart disease,107,High systolic blood pressure,1,Number,2019,20405.77505290511,26483.419192129306,14563.471181281038
1,Deaths,1,Global,1,Male,14,45-49 years,493,Ischemic heart disease,107,High systolic blood pressure,1,Number,2019,105588.9207552811,129459.00157019118,83416.107667676
1,Deaths,1,Global,2,Female,14,45-49 years,493,Ischemic heart disease,107,High systolic blood pressure,1,Number,2019,37346.761400428484,46320.22695019772,28366.728249835305
1,Deaths,1,Global,1,Male,15,50-54 years,493,Ischemic heart disease,107,High systolic blood pressure,1,Number,2019,163051.4525540871,193735.6126810898,133724.71924322433
